x,y
23.01699716713881,19.831223628691983
23.371104815864022,19.62025316455696
23.725212464589234,19.40928270042194
24.079320113314445,19.40928270042194
24.43342776203966,19.40928270042194
24.787535410764875,19.198312236286917
25.141643059490086,18.9873417721519
25.495750708215297,18.776371308016877
25.84985835694051,18.354430379746837
26.203966005665723,18.354430379746837
26.558073654390935,18.354430379746837
26.912181303116146,18.143459915611814
27.266288951841357,18.143459915611814
27.620396600566572,18.143459915611814
27.974504249291787,17.932489451476794
28.328611898016998,17.932489451476794
28.68271954674221,17.932489451476794
29.03682719546742,17.72151898734177
29.390934844192632,17.72151898734177
29.745042492917847,17.51054852320675
30.09915014164306,17.29957805907173
30.453257790368273,16.877637130801688
30.807365439093484,16.666666666666664
31.161473087818695,16.666666666666664
31.51558073654391,16.666666666666664
31.86968838526912,16.666666666666664
32.22379603399433,16.666666666666664
32.577903682719544,16.455696202531644
32.932011331444755,16.455696202531644
33.28611898016997,16.455696202531644
33.64022662889518,16.455696202531644
33.9943342776204,16.455696202531644
34.348441926345615,16.455696202531644
34.702549575070826,16.666666666666664
35.05665722379604,16.666666666666664
35.41076487252125,16.877637130801688
35.76487252124646,16.877637130801688
36.11898016997167,16.877637130801688
36.47308781869688,16.877637130801688
36.827195467422094,17.29957805907173
37.181303116147305,18.143459915611814
37.53541076487252,18.481012658227847
37.889518413597735,17.932489451476794
38.243626062322946,18.143459915611814
38.59773371104816,18.565400843881857
38.95184135977337,18.565400843881857
39.30594900849859,18.9873417721519
39.6600566572238,19.198312236286917
40.01416430594901,19.198312236286917
40.36827195467422,19.40928270042194
40.72237960339943,19.831223628691983
41.07648725212465,20.253164556962027
41.43059490084986,20.464135021097047
41.78470254957507,20.464135021097047
42.138810198300284,20.88607594936709
42.492917847025495,21.09704641350211
42.84702549575071,21.308016877637133
43.20113314447592,21.729957805907173
43.55524079320113,22.362869198312236
43.90934844192634,22.78481012658228
44.26345609065156,23.20675105485232
44.61756373937677,24.367088607594937
44.97167138810199,24.653405666063893
45.3257790368272,23.839662447257385
45.67988668555241,24.261603375527425
46.03399433427762,24.47257383966245
46.388101983002834,24.894514767932492
46.742209631728045,25.31645569620253
47.096317280453256,25.52742616033755
47.45042492917847,25.949367088607595
47.80453257790368,26.371308016877638
48.15864022662889,26.79324894514768
48.51274787535411,27.004219409282697
48.86685552407932,27.42616033755274
49.22096317280453,27.637130801687764
49.57507082152975,28.059071729957807
49.92917847025496,28.691983122362867
50.28328611898017,29.11392405063291
50.63739376770538,29.535864978902953
50.991501416430594,29.535864978902953
51.345609065155806,29.957805907172997
51.69971671388102,30.168776371308013
52.053824362606235,30.590717299578056
52.40793201133145,31.0126582278481
52.76203966005666,31.223628691983123
53.11614730878187,31.645569620253166
53.47025495750708,31.856540084388186
53.82436260623229,32.48945147679325
54.1784702549575,33.33333333333333
54.532577903682714,33.54430379746836
54.88668555240793,33.755274261603375
55.240793201133144,33.9662447257384
55.59490084985836,34.38818565400844
55.949008498583574,34.810126582278485
56.303116147308785,35.0210970464135
56.657223796033996,35.232067510548525
57.01133144475921,35.654008438818565
57.36543909348442,36.075949367088604
57.71954674220963,36.49789029535865
58.07365439093484,36.91983122362869
58.42776203966005,36.91983122362869
58.781869688385264,37.34177215189873
59.13597733711048,37.34177215189873
59.49008498583569,37.76371308016878
59.844192634560905,37.9746835443038
60.19830028328612,38.39662447257383
60.552407932011334,39.029535864978904
60.906515580736546,39.45147679324894
61.26062322946176,39.66244725738397
61.61473087818697,39.66244725738397
61.96883852691218,40.08438818565401
62.32294617563739,40.29535864978903
62.6770538243626,40.71729957805908
63.03116147308782,40.92827004219409
63.385269121813025,41.35021097046413
63.73937677053824,41.77215189873418
64.09348441926345,41.983122362869196
64.44759206798867,42.405063291139236
64.80169971671388,42.405063291139236
65.15580736543909,42.82700421940928
65.5099150141643,43.037974683544306
65.86402266288951,43.24894514767932
66.21813031161473,43.67088607594937
66.57223796033993,43.88185654008439
66.92634560906515,44.303797468354425
67.28045325779036,44.51476793248945
67.63456090651557,44.72573839662447
67.9886685552408,44.72573839662447
68.34277620396601,45.14767932489451
68.69688385269123,45.358649789029535
69.05099150141643,45.56962025316456
69.40509915014165,45.78059071729958
69.75920679886686,46.20253164556962
70.11331444759207,46.41350210970464
70.46742209631728,46.835443037974684
70.8215297450425,46.835443037974684
71.1756373937677,47.257383966244724
71.52974504249292,47.257383966244724
71.88385269121814,47.67932489451477
72.23796033994334,48.10126582278481
72.59206798866856,48.10126582278481
72.94617563739376,48.10126582278481
73.30028328611898,48.52320675105485
73.65439093484419,48.734177215189874
74.0084985835694,48.734177215189874
74.36260623229461,48.9451476793249
74.71671388101983,49.15611814345991
75.07082152974505,49.36708860759494
75.42492917847025,49.36708860759494
75.77903682719547,49.57805907172996
76.13314447592067,50.0
76.48725212464589,50.210970464135016
76.8413597733711,50.210970464135016
77.19546742209631,50.63291139240506
77.54957507082152,51.0548523206751
77.90368271954674,51.0548523206751
78.25779036827196,51.47679324894515
78.61189801699717,51.47679324894515
78.96600566572239,51.47679324894515
79.3201133144476,51.47679324894515
79.67422096317281,51.47679324894515
80.02832861189802,51.89873417721519
80.38243626062324,52.320675105485236
80.73654390934844,52.320675105485236
81.09065155807366,52.53164556962025
81.44475920679886,52.53164556962025
81.79886685552408,52.53164556962025
82.1529745042493,52.742616033755276
82.5070821529745,53.16455696202531
82.86118980169972,53.16455696202531
83.21529745042493,53.58649789029536
83.56940509915015,53.58649789029536
83.92351274787535,53.58649789029536
84.27762039660057,53.79746835443038
84.63172804532577,54.008438818565395
84.98583569405099,54.008438818565395
85.3399433427762,54.219409282700425
85.69405099150141,54.43037974683544
86.04815864022663,54.43037974683544
86.40226628895184,54.641350210970465
86.75637393767705,55.06329113924051
87.11048158640226,55.48523206751055
87.46458923512748,55.69620253164557
87.81869688385268,55.69620253164557
88.1728045325779,55.907172995780584
88.52691218130312,56.118143459915615
88.88101983002834,56.32911392405063
89.23512747875354,56.32911392405063
89.58923512747876,56.540084388185655
89.94334277620398,56.540084388185655
90.29745042492918,56.540084388185655
90.6515580736544,56.540084388185655
91.0056657223796,56.75105485232067
91.35977337110482,56.75105485232067
91.71388101983003,56.75105485232067
92.06798866855524,56.75105485232067
92.42209631728045,56.75105485232067
92.77620396600567,57.17299578059072
93.13031161473089,57.59493670886076
93.48441926345609,57.80590717299579
93.83852691218131,58.016877637130804
94.19263456090651,58.016877637130804
94.54674220963173,58.22784810126582
94.90084985835693,58.438818565400844
95.25495750708215,58.64978902953587
95.60906515580736,58.86075949367089
95.96317280453258,59.07172995780591
96.31728045325778,59.28270042194092
96.671388101983,59.28270042194092
97.02549575070822,59.28270042194092
97.37960339943342,59.28270042194092
97.73371104815864,59.70464135021098
98.08781869688384,59.91561181434599
98.44192634560906,59.91561181434599
98.79603399433427,59.91561181434599
99.1501416430595,59.91561181434599
99.5042492917847,60.12658227848101
99.85835694050992,60.54852320675106
100.21246458923514,60.54852320675106
100.56657223796034,60.75949367088608
100.92067988668556,61.18143459915611
101.27478753541077,61.18143459915611
101.62889518413598,61.18143459915611
101.98300283286119,61.18143459915611
102.33711048158641,61.60337552742617
102.69121813031161,61.60337552742617
103.04532577903683,62.0253164556962
103.39943342776203,62.0253164556962
103.75354107648725,62.0253164556962
104.10764872521247,62.0253164556962
104.46175637393767,62.0253164556962
104.8158640226629,62.236286919831215
105.1699716713881,62.236286919831215
105.52407932011332,62.65822784810127
105.87818696883852,62.65822784810127
106.23229461756374,62.869198312236286
106.58640226628894,62.869198312236286
106.94050991501416,62.869198312236286
107.29461756373938,63.29113924050633
107.64872521246458,63.29113924050633
108.0028328611898,63.29113924050633
108.356940509915,63.29113924050633
108.71104815864022,63.29113924050633
109.06515580736543,63.29113924050633
109.41926345609065,63.50210970464135
109.77337110481587,63.50210970464135
110.12747875354108,63.92405063291139
110.48158640226629,63.92405063291139
110.8356940509915,63.92405063291139
111.18980169971672,64.13502109704642
111.54390934844193,64.13502109704642
111.89801699716715,64.13502109704642
112.25212464589235,64.13502109704642
112.60623229461757,64.13502109704642
112.96033994334277,64.13502109704642
113.31444759206799,64.13502109704642
113.6685552407932,64.13502109704642
114.02266288951841,64.13502109704642
114.37677053824363,64.13502109704642
114.73087818696884,64.13502109704642
115.08498583569406,64.13502109704642
115.43909348441926,64.13502109704642
115.79320113314448,64.13502109704642
116.14730878186968,64.13502109704642
116.5014164305949,63.92405063291139
116.8555240793201,63.50210970464135
117.20963172804532,63.50210970464135
117.56373937677053,63.50210970464135
117.91784702549575,63.29113924050633
118.27195467422096,63.29113924050633
118.62606232294617,63.29113924050633
118.98016997167139,63.0801687763713
119.33427762039659,62.869198312236286
119.68838526912181,62.65822784810127
120.04249291784703,62.65822784810127
120.39660056657225,62.65822784810127
120.75070821529745,62.65822784810127
121.10481586402267,62.65822784810127
121.45892351274789,62.65822784810127
121.81303116147309,62.65822784810127
122.16713881019831,62.447257383966246
122.52124645892351,62.0253164556962
122.87535410764873,61.81434599156118
123.22946175637394,61.81434599156118
123.58356940509915,61.60337552742617
123.93767705382436,61.39240506329114
124.29178470254958,61.18143459915611
124.64589235127478,60.75949367088608
125.0,60.75949367088608
125.3541076487252,60.54852320675106
125.70821529745044,60.337552742616026
126.06232294617564,60.12658227848101
126.41643059490085,59.91561181434599
126.77053824362605,59.70464135021098
127.12464589235128,59.49367088607595
127.47875354107649,59.07172995780591
127.83286118980169,59.07172995780591
128.1869688385269,59.07172995780591
128.54107648725213,59.07172995780591
128.89518413597733,59.07172995780591
129.24929178470254,58.86075949367089
129.60339943342777,58.64978902953587
129.95750708215297,58.64978902953587
130.31161473087818,58.438818565400844
130.66572237960338,58.438818565400844
131.0198300283286,58.22784810126582
131.37393767705382,58.22784810126582
131.72804532577902,58.016877637130804
132.08215297450423,57.80590717299579
132.43626062322946,57.80590717299579
132.79036827195466,57.59493670886076
133.14447592067987,57.383966244725734
133.4985835694051,56.9620253164557
133.8526912181303,56.75105485232067
134.2067988668555,56.540084388185655
134.5609065155807,56.540084388185655
134.91501416430594,56.540084388185655
135.26912181303115,56.118143459915615
135.62322946175638,55.69620253164557
135.9773371104816,55.48523206751055
136.33144475920682,55.48523206751055
136.68555240793202,55.06329113924051
137.03966005665723,54.641350210970465
137.39376770538246,54.219409282700425
137.74787535410766,54.219409282700425
138.10198300283287,54.008438818565395
138.45609065155807,53.79746835443038
138.8101983002833,53.58649789029536
139.1643059490085,53.37552742616034
139.5184135977337,53.16455696202531
139.87252124645894,52.742616033755276
140.22662889518415,52.53164556962025
140.58073654390935,52.53164556962025
140.93484419263456,52.320675105485236
141.2889518413598,51.89873417721519
141.643059490085,51.68776371308017
141.9971671388102,51.47679324894515
142.3512747875354,51.26582278481012
142.70538243626063,51.26582278481012
143.05949008498584,51.0548523206751
143.41359773371104,51.0548523206751
143.76770538243628,50.84388185654009
144.12181303116148,50.63291139240506
144.47592067988668,50.63291139240506
144.8300283286119,50.210970464135016
145.18413597733712,50.0
145.53824362606233,49.789029535864984
145.89235127478753,49.36708860759494
146.24645892351273,48.9451476793249
146.60056657223797,48.9451476793249
146.95467422096317,48.734177215189874
147.30878186968837,48.31223628691983
147.6628895184136,48.31223628691983
148.0169971671388,48.31223628691983
148.37110481586402,48.31223628691983
148.72521246458922,48.31223628691983
149.07932011331445,47.89029535864979
149.43342776203966,47.46835443037975
149.78753541076486,47.257383966244724
150.1416430594901,47.257383966244724
150.4957507082153,47.04641350210971
150.8498583569405,46.835443037974684
151.2039660056657,46.41350210970464
151.55807365439094,46.20253164556962
151.91218130311614,45.9915611814346
152.26628895184135,45.9915611814346
152.62039660056655,45.9915611814346
152.97450424929178,45.9915611814346
153.328611898017,45.78059071729958
153.6827195467422,45.56962025316456
154.03682719546742,45.358649789029535
154.39093484419263,45.14767932489451
154.74504249291783,44.936708860759495
155.09915014164304,44.72573839662447
155.45325779036827,44.51476793248945
155.80736543909347,44.51476793248945
156.1614730878187,43.88185654008439
156.5155807365439,43.67088607594937
156.86968838526914,43.67088607594937
157.22379603399435,43.67088607594937
157.57790368271955,43.67088607594937
157.93201133144478,43.67088607594937
158.28611898017,43.459915611814345
158.6402266288952,43.24894514767932
158.9943342776204,42.82700421940928
159.34844192634563,42.82700421940928
159.70254957507083,42.616033755274266
160.05665722379604,42.616033755274266
160.41076487252124,42.19409282700422
160.76487252124647,41.77215189873418
161.11898016997168,41.77215189873418
161.47308781869688,41.77215189873418
161.82719546742211,41.561181434599156
162.18130311614732,41.561181434599156
162.53541076487252,41.561181434599156
162.88951841359773,41.139240506329116
163.24362606232296,40.71729957805908
163.59773371104816,40.29535864978903
163.95184135977337,40.08438818565401
164.3059490084986,40.08438818565401
164.6600566572238,40.08438818565401
165.014164305949,40.08438818565401
165.3682719546742,39.87341772151899
165.72237960339945,39.66244725738397
166.07648725212465,39.66244725738397
166.43059490084985,39.45147679324894
166.78470254957506,39.45147679324894
167.1388101983003,39.45147679324894
167.4929178470255,39.45147679324894
167.8470254957507,39.24050632911392
168.55524079320114,37.9746835443038
168.90934844192634,37.76371308016878
169.26345609065154,37.552742616033754
169.61756373937678,37.34177215189873
169.97167138810198,37.34177215189873
170.32577903682719,37.552742616033754
170.6798866855524,37.552742616033754
171.03399433427762,37.34177215189873
171.38810198300283,37.34177215189873
171.74220963172803,37.34177215189873
172.09631728045326,37.34177215189873
172.45042492917847,37.34177215189873
172.80453257790367,37.34177215189873
173.15864022662888,37.34177215189873
173.5127478753541,37.34177215189873
173.8668555240793,37.34177215189873
174.22096317280452,37.34177215189873
174.57507082152972,37.34177215189873
174.92917847025495,37.34177215189873
175.28328611898016,37.552742616033754
175.63739376770536,37.552742616033754
175.9915014164306,37.552742616033754
176.3456090651558,37.552742616033754
176.699716713881,37.552742616033754
177.05382436260624,37.76371308016878
177.40793201133147,37.76371308016878
177.76203966005667,37.9746835443038
178.11614730878188,38.18565400843882
178.47025495750708,38.39662447257383
178.8243626062323,38.607594936708864
179.17847025495752,38.81856540084388
179.53257790368272,39.029535864978904
179.88668555240795,39.24050632911392
180.24079320113316,39.66244725738397
180.59490084985836,39.66244725738397
180.94900849858357,39.87341772151899
181.3031161473088,40.29535864978903
181.657223796034,40.50632911392405
182.0113314447592,40.50632911392405
182.36543909348444,40.92827004219409
182.71954674220964,41.35021097046413
183.07365439093485,41.983122362869196
183.42776203966005,42.405063291139236
183.78186968838529,42.82700421940928
184.1359773371105,43.037974683544306
184.4900849858357,43.459915611814345
184.8441926345609,43.67088607594937
185.19830028328613,43.88185654008439
185.55240793201133,44.09282700421941
185.90651558073654,44.51476793248945
186.26062322946177,44.936708860759495
186.61473087818698,45.358649789029535
186.96883852691218,45.56962025316456
187.32294617563738,45.9915611814346
187.67705382436262,46.20253164556962
188.03116147308782,46.20253164556962
188.38526912181302,46.62447257383967
188.73937677053823,46.835443037974684
189.09348441926346,47.257383966244724
189.44759206798867,47.67932489451477
189.80169971671387,47.89029535864979
190.1558073654391,48.10126582278481
190.5099150141643,48.10126582278481
190.8640226628895,48.31223628691983
191.21813031161471,48.52320675105485
191.57223796033995,48.734177215189874
191.92634560906515,48.9451476793249
192.28045325779036,48.9451476793249
192.63456090651556,49.15611814345991
192.9886685552408,49.36708860759494
193.342776203966,49.789029535864984
193.6968838526912,50.210970464135016
194.05099150141643,50.63291139240506
194.40509915014164,50.63291139240506
194.75920679886684,50.63291139240506
195.11331444759205,50.42194092827004
195.46742209631728,50.42194092827004
195.82152974504248,50.84388185654009
196.1756373937677,51.0548523206751
196.52974504249292,51.26582278481012
196.88385269121812,51.26582278481012
197.23796033994333,51.47679324894515
197.59206798866853,51.89873417721519
197.94617563739376,51.89873417721519
198.300283286119,52.320675105485236
198.6543909348442,52.320675105485236
199.0084985835694,52.320675105485236
199.36260623229464,52.53164556962025
199.71671388101984,52.53164556962025
200.07082152974505,52.53164556962025
200.42492917847028,52.742616033755276
200.77903682719548,53.16455696202531
201.1331444759207,53.16455696202531
201.4872521246459,53.16455696202531
201.84135977337112,53.37552742616034
202.19546742209633,53.58649789029536
202.54957507082153,53.58649789029536
202.90368271954674,53.58649789029536
203.25779036827197,53.58649789029536
203.61189801699717,53.58649789029536
203.96600566572238,53.79746835443038
204.3201133144476,53.79746835443038
204.67422096317281,53.79746835443038
205.02832861189802,53.79746835443038
205.38243626062322,54.008438818565395
205.73654390934846,54.008438818565395
206.09065155807366,54.219409282700425
206.44475920679886,54.219409282700425
206.79886685552407,54.43037974683544
207.1529745042493,54.43037974683544
207.5070821529745,54.43037974683544
207.8611898016997,54.43037974683544
208.21529745042494,54.641350210970465
208.56940509915015,54.641350210970465
208.92351274787535,55.06329113924051
209.27762039660055,55.27426160337553
209.6317280453258,55.69620253164557
209.985835694051,55.69620253164557
210.3399433427762,55.907172995780584
210.6940509915014,55.907172995780584
211.04815864022663,56.118143459915615
211.40226628895184,56.118143459915615
211.75637393767704,56.118143459915615
212.11048158640227,56.32911392405063
212.46458923512748,56.32911392405063
212.81869688385268,56.540084388185655
213.17280453257789,56.540084388185655
213.52691218130312,56.540084388185655
213.88101983002832,56.75105485232067
214.23512747875353,56.75105485232067
214.58923512747876,56.75105485232067
214.94334277620396,57.17299578059072
215.29745042492917,57.17299578059072
215.65155807365437,57.17299578059072
216.0056657223796,57.17299578059072
216.3597733711048,57.17299578059072
216.71388101983,57.17299578059072
217.06798866855522,57.17299578059072
217.42209631728045,57.17299578059072
217.77620396600565,57.17299578059072
218.13031161473086,57.17299578059072
218.4844192634561,57.17299578059072
218.8385269121813,57.17299578059072
219.19263456090653,57.17299578059072
219.54674220963173,57.17299578059072
219.90084985835696,57.17299578059072
220.25495750708217,57.383966244725734
220.60906515580737,57.383966244725734
220.96317280453258,57.383966244725734
221.3172804532578,57.383966244725734
221.671388101983,57.383966244725734
225.21246458923514,56.75105485232067
225.56657223796034,56.75105485232067
225.92067988668555,56.540084388185655
226.27478753541078,56.32911392405063
226.62889518413598,56.32911392405063
226.9830028328612,55.907172995780584
227.3371104815864,55.69620253164557
229.10764872521247,55.06329113924051
229.46175637393767,54.641350210970465
231.23229461756372,54.008438818565395
231.58640226628896,54.008438818565395
231.94050991501416,53.79746835443038
232.29461756373937,53.79746835443038
232.6487252124646,53.79746835443038
233.0028328611898,53.58649789029536
233.356940509915,53.16455696202531
233.7110481586402,52.95358649789029
234.06515580736544,52.95358649789029
234.41926345609065,52.742616033755276
234.77337110481585,52.53164556962025
235.12747875354106,52.320675105485236
235.4815864022663,52.109704641350206
235.8356940509915,52.109704641350206
237.25212464589234,51.68776371308017
237.60623229461754,51.68776371308017
237.96033994334277,51.26582278481012
238.31444759206798,50.84388185654009
238.66855524079318,50.63291139240506
239.0226628895184,50.63291139240506
241.85552407932013,50.84388185654009
242.20963172804534,50.84388185654009
242.56373937677054,50.84388185654009
242.91784702549577,51.0548523206751
243.27195467422098,51.47679324894515
243.62606232294618,51.47679324894515
244.68838526912182,52.320675105485236
245.04249291784703,52.320675105485236
245.75070821529746,53.16455696202531
246.10481586402267,53.37552742616034
246.45892351274787,53.58649789029536
247.5212464589235,54.43037974683544
247.87535410764872,54.641350210970465
248.22946175637395,54.85232067510548
248.58356940509915,55.27426160337553
248.93767705382436,56.118143459915615
249.29178470254956,56.32911392405063
249.6458923512748,56.75105485232067
